run; day; pollinator_agent; pollinator_species; plant_patch; plant_species; flower_density; habitat; foraging_distance
1002161252;0.5183;30;3;(patch 203 156);3;15;3;124.293
1002161252;0.5183;70;1;(patch 392 123);1;16;1;1287.347
1002161252;0.5183;39;6;(patch 385 497);6;12;6;126.63
1002161252;0.52;23;2;(patch 584 132);3;13;3;1164.166
1002161252;0.52;79;5;(patch 337 465);5;4;5;82.392
1002161252;0.52;76;5;(patch 341 470);5;15;5;73.504
1002161252;0.52;3;4;(patch 27 303);1;5;1;165.235
1002161252;0.52;20;2;(patch 418 80);2;14;2;1168.037
1002161252;0.52;16;7;(patch 336 572);5;16;5;132.067
1002161252;0.52;33;3;(patch 400 393);3;13;3;107.204
1002161252;0.52;1;2;(patch 587 3);3;14;3;1215.048
1002161252;0.52;2;3;(patch 243 443);3;10;3;111.699
1002161252;0.52;6;7;(patch 350 555);1;14;1;94.158
1002161252;0.52;25;2;(patch 491 5);2;16;2;1198.163
1002161252;0.52;62;1;(patch 526 303);1;11;1;1219.088
1002161252;0.52;21;2;(patch 493 82);3;14;3;1232.054
1002161252;0.52;48;4;(patch 500 207);1;14;1;151.586
1002161252;0.52;68;1;(patch 533 130);1;8;1;1274.809
1002161252;0.52;67;1;(patch 579 157);1;14;1;1199.792
1002161252;0.52;64;1;(patch 418 244);1;12;1;1227.257
1002161252;0.52;13;7;(patch 400 555);5;10;5;140.026
1002161252;0.52;71;5;(patch 354 463);5;3;5;93.076
1002161252;0.52;49;4;(patch 296 79);1;16;1;192.08
1002161252;0.52;65;1;(patch 493 145);1;12;1;1233.776
1002161252;0.52;14;7;(patch 377 559);1;4;1;114.241
1002161252;0.52;17;2;(patch 475 135);2;8;2;1199.004
1002161252;0.52;4;5;(patch 381 414);5;8;5;145.563
1002161252;0.52;35;6;(patch 442 415);6;11;6;138.202
1002161252;0.52;34;3;(patch 153 362);3;13;3;117.253
1002161252;0.52;31;3;(patch 90 570);2;15;2;111.976
1002161252;0.52;29;3;(patch 149 369);3;16;3;46.055
1002161252;0.52;41;6;(patch 474 425);6;4;6;212.608
1002161252;0.52;26;3;(patch 140 111);3;14;3;137.497
1002161252;0.52;47;4;(patch 435 351);1;13;1;128.662
1002161252;0.52;42;6;(patch 358 426);6;9;6;161.523
1002161252;0.52;63;1;(patch 63 308);1;9;1;1226.371
1002161252;0.52;66;1;(patch 469 265);1;15;1;1245.669
1002161252;0.52;78;5;(patch 295 483);5;13;5;88.769
1002161252;0.52;74;5;(patch 400 417);5;15;5;96.802
1002161252;0.52;52;4;(patch 401 403);1;11;1;167.641
1002161252;0.52;22;2;(patch 498 23);2;15;2;1193.811
1002161252;0.52;8;7;(patch 415 553);1;13;1;102.539
1002161252;0.5217;25;2;(patch 484 4);3;12;3;1205.163
1002161252;0.5217;27;3;(patch 6 420);3;16;3;119.65
1002161252;0.5217;50;4;(patch 296 410);1;14;1;162.084
1002161252;0.5217;30;3;(patch 200 146);3;16;3;136.424
1002161252;0.5217;78;5;(patch 278 488);3;13;3;106.769
1002161252;0.5217;77;5;(patch 310 423);5;4;5;92.018
1002161252;0.5217;18;2;(patch 599 143);3;15;3;1158.863
1002161252;0.5217;28;3;(patch 376 306);3;14;3;57.519
1002161252;0.5217;11;7;(patch 384 578);5;13;5;123.196
1002161252;0.5217;5;6;(patch 420 456);6;10;6;82.242
1002161252;0.5217;17;2;(patch 469 137);1;9;1;1205.004
1002161252;0.5217;19;2;(patch 501 101);3;14;3;1213.493
1002161252;0.5217;20;2;(patch 411 83);3;13;3;1176.037
1002161252;0.5217;46;4;(patch 469 374);1;14;1;158.808
1002161252;0.5217;45;4;(patch 330 563);1;15;1;174.88
1002161252;0.5217;69;1;(patch 580 215);4;10;4;1262.875
1002161252;0.5217;73;5;(patch 353 467);5;5;5;16.359
1002161252;0.5217;40;6;(patch 411 404);6;1;6;131.557
1002161252;0.5217;51;4;(patch 20 298);1;12;1;193.946
1002161252;0.5217;70;1;(patch 393 130);1;16;1;1296.295
1002161252;0.5217;24;2;(patch 564 597);3;15;3;1229.295
1002161252;0.5217;44;4;(patch 517 56);1;12;1;148.999
1002161252;0.5217;16;7;(patch 342 569);5;8;5;139.067
1002161252;0.5217;15;7;(patch 404 499);5;16;5;143.044
1002161252;0.5217;71;5;(patch 349 473);3;9;3;104.076
1002161252;0.5217;10;7;(patch 380 542);1;15;1;85.84
1002161252;0.5217;39;6;(patch 385 508);6;15;6;139.297
1002161252;0.5217;75;5;(patch 378 451);4;10;4;93.989
1002161252;0.5217;14;7;(patch 379 554);5;3;5;119.241
1002161252;0.5217;1;2;(patch 587 0);2;15;2;1218.048
1002161252;0.5217;9;7;(patch 404 23);5;14;5;88.646
1002161252;0.5217;67;1;(patch 576 158);1;10;1;1202.792
1002161252;0.5217;72;5;(patch 346 459);5;5;5;32.942
1002161252;0.5217;21;2;(patch 499 84);3;13;3;1238.054
1002161252;0.5217;0;1;(patch 528 254);1;8;1;1237.701
1002161252;0.5217;8;7;(patch 418 558);1;13;1;108.539
1002161252;0.5217;32;3;(patch 39 342);3;15;3;108.589
1002161252;0.5217;48;4;(patch 499 213);5;7;5;157.586
1002161252;0.5233;29;3;(patch 161 364);2;13;2;59.232
1002161252;0.5233;74;5;(patch 395 428);5;12;5;109.046
1002161252;0.5233;63;1;(patch 56 308);1;14;1;1233.89
1002161252;0.5233;20;2;(patch 408 84);2;16;2;1179.037
1002161252;0.5233;19;2;(patch 504 101);2;13;2;1216.493
1002161252;0.5233;49;4;(patch 289 76);1;8;1;199.994
1002161252;0.5233;26;3;(patch 146 105);2;15;2;146.33
1002161252;0.5233;14;7;(patch 386 556);5;10;5;126.241
1002161252;0.5233;28;3;(patch 377 296);2;10;2;67.519
1002161252;0.5233;21;2;(patch 504 82);2;5;2;1243.054
1002161252;0.5233;4;5;(patch 369 398);5;10;5;166.211
1002161252;0.5233;23;2;(patch 586 134);3;14;3;1167.133
1002161252;0.5233;65;1;(patch 491 153);1;15;1;1242.024
1002161252;0.5233;76;5;(patch 353 451);5;13;5;98.488
1002161252;0.5233;12;7;(patch 341 576);1;14;1;169.296
1002161252;0.5233;2;3;(patch 253 443);3;9;3;123.233
1002161252;0.5233;48;4;(patch 500 216);5;16;5;160.586
1002161252;0.5233;22;2;(patch 503 27);3;12;3;1200.463
1002161252;0.5233;34;3;(patch 159 353);3;15;3;128.088
1002161252;0.5233;67;1;(patch 578 161);1;9;1;1205.792
1002161252;0.5233;43;6;(patch 440 444);6;11;6;202.21
1002161252;0.5233;68;1;(patch 527 133);1;16;1;1281.753
1002161252;0.5233;3;4;(patch 31 307);1;15;1;171.031
1002161252;0.5233;45;4;(patch 334 566);5;11;5;179.88
1002161252;0.5233;8;7;(patch 416 561);1;4;1;112.539
1002161252;0.5233;35;6;(patch 447 418);6;5;6;146.186
1002161252;0.5233;52;4;(patch 402 397);1;16;1;174.242
1002161252;0.5233;66;1;(patch 471 270);1;12;1;1251.113
1002161252;0.5233;13;7;(patch 405 551);1;15;1;147.23
1002161252;0.5233;31;3;(patch 79 561);3;10;3;126.174
1002161252;0.5233;79;5;(patch 339 481);5;15;5;98.815
1002161252;0.5233;62;1;(patch 518 312);1;16;1;1231.247
1002161252;0.5233;33;3;(patch 403 382);3;16;3;119.794
1002161252;0.5233;41;6;(patch 474 416);6;5;6;221.633
1002161252;0.5233;6;7;(patch 355 552);5;10;5;101.942
1002161252;0.5233;47;4;(patch 440 356);1;15;1;137.882
1002161252;0.5233;24;2;(patch 562 598);1;10;1;1231.295
1002161252;0.5233;64;1;(patch 421 240);1;7;1;1233.508
1002161252;0.525;46;4;(patch 471 372);1;14;1;162.144
1002161252;0.525;0;1;(patch 521 255);1;15;1;1246.757
1002161252;0.525;5;6;(patch 419 450);6;4;6;88.402
1002161252;0.525;17;2;(patch 473 132);3;15;3;1211.675
1002161252;0.525;18;2;(patch 595 138);3;14;3;1166.781
1002161252;0.525;9;7;(patch 398 29);5;13;5;97.467
1002161252;0.525;19;2;(patch 499 100);4;6;4;1221.493
1002161252;0.525;50;4;(patch 291 409);1;12;1;169.186
1002161252;0.525;78;5;(patch 271 488);5;10;5;114.955
1002161252;0.525;51;4;(patch 24 297);1;12;1;198.948
1002161252;0.525;70;1;(patch 400 131);1;15;1;1303.417
1002161252;0.525;35;6;(patch 445 423);6;10;6;151.186
1002161252;0.525;44;4;(patch 524 60);1;7;1;157.08
1002161252;0.525;39;6;(patch 381 519);6;14;6;153.561
1002161252;0.525;11;7;(patch 389 585);5;14;5;132.408
1002161252;0.525;75;5;(patch 371 444);5;5;5;104.573
1002161252;0.525;74;5;(patch 401 419);5;12;5;120.046
1002161252;0.525;32;3;(patch 33 333);3;16;3;119.42
1002161252;0.525;71;5;(patch 346 486);3;15;3;118.01
1002161252;0.525;10;7;(patch 386 534);5;15;5;96.061
1002161252;0.525;77;5;(patch 311 440);5;9;5;109.255
1002161252;0.525;1;2;(patch 591 597);3;16;3;1223.073
1002161252;0.525;27;3;(patch 598 431);3;15;3;133.27
1002161252;0.525;30;3;(patch 190 155);3;16;3;150.087
1002161252;0.525;38;6;(patch 486 530);6;15;6;198.397
1002161252;0.525;73;5;(patch 362 465);5;10;5;25.796
1002161252;0.525;16;7;(patch 339 567);1;15;1;142.901
1002161252;0.525;25;2;(patch 485 1);3;16;3;1208.134
1002161252;0.525;15;7;(patch 410 489);5;15;5;154.71
1002161252;0.525;68;1;(patch 524 133);1;11;1;1284.753
1002161252;0.525;69;1;(patch 577 212);1;13;1;1267.902
1002161252;0.525;22;2;(patch 503 27);3;11;3;1200.463
1002161252;0.525;72;5;(patch 341 470);5;14;5;47.374
1002161252;0.5267;46;4;(patch 469 374);1;13;1;165.144
1002161252;0.5267;47;4;(patch 439 366);1;11;1;148.48
1002161252;0.5267;62;1;(patch 523 318);1;8;1;1239.778
1002161252;0.5267;2;3;(patch 265 445);2;15;2;137.151
1002161252;0.5267;8;7;(patch 428 578);1;7;1;133.222
1002161252;0.5267;48;4;(patch 502 218);1;14;1;163.723
1002161252;0.5267;13;7;(patch 406 544);5;13;5;155.038
1002161252;0.5267;28;3;(patch 365 303);3;14;3;82.078
1002161252;0.5267;6;7;(patch 364 551);5;11;5;111.755
1002161252;0.5267;74;5;(patch 418 416);5;10;5;137.046
1002161252;0.5267;75;5;(patch 356 440);3;6;3;120.573
1002161252;0.5267;68;1;(patch 525 131);1;10;1;1286.753
1002161252;0.5267;19;2;(patch 496 102);1;11;1;1225.493
1002161252;0.5267;40;6;(patch 397 398);6;9;6;147.918
1002161252;0.5267;4;5;(patch 376 386);5;16;5;181.33
1002161252;0.5267;33;3;(patch 391 378);3;14;3;133.713
1002161252;0.5267;73;5;(patch 359 452);3;11;3;38.796
1002161252;0.5267;66;1;(patch 469 267);1;16;1;1255.381
1002161252;0.5267;42;6;(patch 358 404);6;15;6;185.436
1002161252;0.5267;22;2;(patch 500 34);2;9;2;1208.463
1002161252;0.5267;79;5;(patch 355 490);5;12;5;118.589
1002161252;0.5267;52;4;(patch 401 391);1;14;1;180.784
1002161252;0.5267;20;2;(patch 404 80);3;8;3;1186.048
1002161252;0.5267;64;1;(patch 422 234);1;15;1;1240.408
1002161252;0.5267;17;2;(patch 478 131);2;10;2;1216.675
1002161252;0.5267;27;3;(patch 2 433);3;12;3;137.27
1002161252;0.5267;45;4;(patch 339 567);1;14;1;185.168
1002161252;0.5267;63;1;(patch 60 300);1;15;1;1242.857
1002161252;0.5267;76;5;(patch 344 438);5;14;5;114.434
1002161252;0.5267;14;7;(patch 389 549);1;8;1;134.296
1002161252;0.5267;34;3;(patch 156 366);3;10;3;143.855
1002161252;0.5267;49;4;(patch 285 80);1;7;1;207.531
1002161252;0.5267;35;6;(patch 435 421);6;4;6;161.186
1002161252;0.5267;26;3;(patch 138 106);3;14;3;154.702
1002161252;0.5267;29;3;(patch 153 362);3;12;3;67.8
1002161252;0.5267;3;4;(patch 28 308);5;13;5;174.535
1002161252;0.5267;23;2;(patch 585 139);2;14;2;1173.954
1002161252;0.5267;77;5;(patch 324 434);3;13;3;123.255
1002161252;0.5267;12;7;(patch 336 572);5;15;5;175.707
1002161252;0.5267;21;2;(patch 509 85);2;12;2;1249.181
1002161252;0.5267;16;7;(patch 342 575);1;9;1;151.901
1002161252;0.5267;31;3;(patch 89 563);3;15;3;138
1002161252;0.5267;50;4;(patch 296 410);1;13;1;174.186
1002161252;0.5267;24;2;(patch 564 2);3;12;3;1236.356
1002161252;0.5267;67;1;(patch 576 157);1;12;1;1210.785
1002161252;0.5267;65;1;(patch 493 160);1;14;1;1250.082
1002161252;0.5283;30;3;(patch 180 151);3;12;3;162.402
1002161252;0.5283;0;1;(patch 518 256);1;12;1;1250.122
1002161252;0.5283;18;2;(patch 3 140);3;15;3;1175.62
1002161252;0.5283;15;7;(patch 405 476);5;15;5;168.672
1002161252;0.5283;25;2;(patch 486 593);3;12;3;1216.686
1002161252;0.5283;43;6;(patch 433 448);6;14;6;220.687
1002161252;0.5283;51;4;(patch 27 298);5;14;5;202.286
1002161252;0.5283;64;1;(patch 421 225);1;10;1;1249.408
1002161252;0.5283;71;5;(patch 338 475);5;14;5;131.903
1002161252;0.5283;9;7;(patch 394 36);5;13;5;107.388
1002161252;0.5283;79;5;(patch 367 490);3;14;3;130.589
1002161252;0.5283;32;3;(patch 28 325);3;16;3;131.082
1002161252;0.5283;16;7;(patch 335 570);1;9;1;160.901
1002161252;0.5283;11;7;(patch 395 587);1;13;1;139.746
1002161252;0.5283;77;5;(patch 331 448);5;8;5;138.255
1002161252;0.5283;36;6;(patch 479 488);6;16;6;214.527
1002161252;0.5283;31;3;(patch 91 576);3;9;3;151
1002161252;0.5283;10;7;(patch 387 526);1;14;1;104.246
1002161252;0.5283;78;5;(patch 273 498);5;12;5;127.684
1002161252;0.5283;1;2;(patch 598 594);2;16;2;1230.979
1002161252;0.5283;17;2;(patch 484 129);2;9;2;1222.675
1002161252;0.5283;39;6;(patch 387 518);6;12;6;160.509
1002161252;0.5283;5;6;(patch 415 447);6;8;6;94.175
1002161252;0.5283;52;4;(patch 400 390);4;10;4;181.784
1002161252;0.5283;44;4;(patch 531 59);1;14;1;164.514
1002161252;0.5283;72;5;(patch 344 482);5;11;5;59.907
1002161252;0.5283;69;1;(patch 574 202);1;12;1;1279.56
1002161252;0.53;46;4;(patch 465 376);1;12;1;169.47
1002161252;0.53;63;1;(patch 70 302);1;15;1;1253.056
1002161252;0.53;62;1;(patch 518 312);1;15;1;1249.628
1002161252;0.53;73;5;(patch 350 441);5;13;5;53.841
1002161252;0.53;4;5;(patch 386 383);5;15;5;194.01
1002161252;0.53;35;6;(patch 428 428);6;6;6;172.022
1002161252;0.53;67;1;(patch 588 155);1;15;1;1224.854
1002161252;0.53;33;3;(patch 399 369);3;12;3;146.307
1002161252;0.53;2;3;(patch 262 438);3;13;3;146.066
1002161252;0.53;65;1;(patch 498 156);1;13;1;1257.541
1002161252;0.53;21;2;(patch 511 81);2;14;2;1254.772
1002161252;0.53;37;6;(patch 415 447);6;7;6;148.666
1002161252;0.53;27;3;(patch 4 420);3;16;3;150.214
1002161252;0.53;49;4;(patch 280 74);1;13;1;215.347
1002161252;0.53;38;6;(patch 485 532);6;10;6;221.727
1002161252;0.53;66;1;(patch 462 265);1;14;1;1263.685
1002161252;0.53;47;4;(patch 431 372);1;15;1;158.486
1002161252;0.53;18;2;(patch 2 136);4;11;4;1179.62
1002161252;0.53;45;4;(patch 343 564);1;12;1;191.508
1002161252;0.53;25;2;(patch 480 590);2;10;2;1223.686
1002161252;0.53;8;7;(patch 428 587);1;15;1;143.142
1002161252;0.53;6;7;(patch 354 557);5;11;5;123.417
1002161252;0.53;22;2;(patch 504 36);2;13;2;1213.071
1002161252;0.53;50;4;(patch 298 413);1;13;1;178.511
1002161252;0.53;74;5;(patch 435 410);5;11;5;157.035
1002161252;0.53;68;1;(patch 528 126);1;11;1;1294.13
1002161252;0.53;19;2;(patch 492 99);3;13;3;1230.989
1002161252;0.53;29;3;(patch 155 371);3;15;3;77.36
1002161252;0.53;48;4;(patch 507 219);5;10;5;169.015
1002161252;0.53;13;7;(patch 402 536);1;15;1;165.866
1002161252;0.53;23;2;(patch 588 144);2;15;2;1179.838
1002161252;0.53;40;6;(patch 408 400);6;14;6;160.238
1002161252;0.53;14;7;(patch 397 551);5;15;5;142.605
1002161252;0.53;31;3;(patch 90 585);3;5;3;160
1002161252;0.53;26;3;(patch 145 110);3;13;3;163.472
1002161252;0.53;20;2;(patch 403 85);3;7;3;1191.538
1002161252;0.53;28;3;(patch 351 297);3;14;3;98.509
1002161252;0.53;12;7;(patch 330 574);5;14;5;182.493
1002161252;0.53;76;5;(patch 331 431);5;11;5;129.415
1002161252;0.53;15;7;(patch 406 472);5;4;5;172.672
1002161252;0.53;24;2;(patch 573 1);3;15;3;1246.294
1002161252;0.53;34;3;(patch 156 378);3;10;3;157.049
1002161252;0.53;70;1;(patch 406 127);1;12;1;1311.806
1002161252;0.53;3;4;(patch 24 313);5;16;5;182.554
1002161252;0.53;75;5;(patch 363 453);5;13;5;137.62
1002161252;0.53;32;3;(patch 26 314);3;12;3;142.082
1002161252;0.5317;39;6;(patch 385 508);6;14;6;171.188
1002161252;0.5317;21;2;(patch 510 82);1;13;1;1255.772
1002161252;0.5317;41;6;(patch 495 420);6;4;6;246.209
1002161252;0.5317;9;7;(patch 403 35);1;13;1;117.625
1002161252;0.5317;18;2;(patch 5 139);2;4;2;1183.62
1002161252;0.5317;78;5;(patch 283 505);5;14;5;140.974
1002161252;0.5317;77;5;(patch 319 450);5;13;5;151.501
1002161252;0.5317;10;7;(patch 399 523);5;13;5;117.222
1002161252;0.5317;31;3;(patch 78 586);3;15;3;172
1002161252;0.5317;5;6;(patch 412 441);6;7;6;101.598
1002161252;0.5317;11;7;(patch 394 594);5;12;5;148.515
1002161252;0.5317;0;1;(patch 516 267);1;13;1;1262.443
1002161252;0.5317;22;2;(patch 500 32);1;7;1;1219.071
1002161252;0.5317;72;5;(patch 356 487);5;10;5;73.642
1002161252;0.5317;30;3;(patch 170 151);3;15;3;172.847
1002161252;0.5317;51;4;(patch 23 298);1;11;1;206.501
1002161252;0.5317;69;1;(patch 575 194);1;16;1;1287.648
1002161252;0.5317;44;4;(patch 531 55);5;14;5;168.578
1002161252;0.5317;71;5;(patch 342 463);5;5;5;144.627
1002161252;0.5317;24;2;(patch 573 599);3;13;3;1248.294
1002161252;0.5317;79;5;(patch 368 503);5;13;5;144.516
1002161252;0.5317;42;6;(patch 363 405);6;15;6;203.424
1002161252;0.5317;1;2;(patch 2 591);2;16;2;1236.8
1002161252;0.5317;64;1;(patch 420 219);1;11;1;1256.93
1002161252;0.5317;36;6;(patch 481 482);6;6;6;221.037
1002161252;0.5317;52;4;(patch 407 393);1;15;1;189.167
1002161252;0.5317;17;2;(patch 487 134);3;16;3;1229.183
1002161252;0.5317;16;7;(patch 339 567);1;13;1;166.18
1002161252;0.5333;75;5;(patch 371 460);5;8;5;148.678
1002161252;0.5333;29;3;(patch 166 375);2;15;2;90.122
1002161252;0.5333;79;5;(patch 379 510);3;9;3;157.516
1002161252;0.5333;8;7;(patch 432 592);5;15;5;149.598
1002161252;0.5333;73;5;(patch 339 436);5;15;5;67.718
1002161252;0.5333;15;7;(patch 414 473);1;13;1;181.45
1002161252;0.5333;35;6;(patch 436 434);6;3;6;182.074
1002161252;0.5333;67;1;(patch 583 149);4;13;4;1234.411
1002161252;0.5333;74;5;(patch 450 407);5;11;5;174.956
1002161252;0.5333;76;5;(patch 317 426);5;12;5;144.583
1002161252;0.5333;65;1;(patch 497 149);4;11;4;1265.253
1002161252;0.5333;2;3;(patch 261 427);3;16;3;157.778
1002161252;0.5333;6;7;(patch 351 559);1;16;1;127.94
1002161252;0.5333;66;1;(patch 454 263);1;15;1;1272.209
1002161252;0.5333;3;4;(patch 19 312);1;11;1;189.45
1002161252;0.5333;68;1;(patch 526 119);1;16;1;1301.674
1002161252;0.5333;46;4;(patch 462 379);1;7;1;173.993
1002161252;0.5333;5;6;(patch 410 435);6;4;6;107.598
1002161252;0.5333;27;3;(patch 15 424);2;15;2;161.919
1002161252;0.5333;45;4;(patch 343 558);1;9;1;198.192
1002161252;0.5333;12;7;(patch 324 583);1;14;1;193.537
1002161252;0.5333;19;2;(patch 488 103);3;14;3;1236.955
1002161252;0.5333;49;4;(patch 282 80);5;14;5;221.704
1002161252;0.5333;32;3;(patch 15 311);2;13;2;153.541
1002161252;0.5333;20;2;(patch 398 87);4;16;4;1197.193
1002161252;0.5333;18;2;(patch 7 138);3;5;3;1186.62
1002161252;0.5333;47;4;(patch 425 371);1;11;1;164.624
1002161252;0.5333;10;7;(patch 402 516);1;4;1;124.222
1002161252;0.5333;13;7;(patch 410 535);5;14;5;173.954
1002161252;0.5333;50;4;(patch 294 410);1;11;1;185.091
1002161252;0.5333;34;3;(patch 163 381);3;13;3;165.819
1002161252;0.5333;63;1;(patch 70 309);1;15;1;1261.25
1002161252;0.5333;25;2;(patch 478 584);2;14;2;1230.046
1002161252;0.5333;4;5;(patch 374 384);4;13;4;206.765
1002161252;0.5333;14;7;(patch 405 555);1;12;1;151.892
1002161252;0.5333;23;2;(patch 593 148);2;14;2;1186.264
1002161252;0.5333;62;1;(patch 515 304);4;14;4;1258.179
1002161252;0.5333;70;1;(patch 405 129);1;11;1;1314.529
1002161252;0.5333;26;3;(patch 156 113);3;15;3;174.882
1002161252;0.5333;52;4;(patch 411 395);4;15;4;193.167
1002161252;0.5333;28;3;(patch 351 286);3;16;3;111.859
1002161252;0.5333;33;3;(patch 389 362);3;12;3;161.13
1002161252;0.5333;48;4;(patch 503 224);1;14;1;176.871
1002161252;0.535;16;7;(patch 336 558);1;14;1;176.06
1002161252;0.535;40;6;(patch 404 407);6;8;6;179.645
1002161252;0.535;43;6;(patch 457 434);6;13;6;250.631
1002161252;0.535;77;5;(patch 312 461);5;13;5;166.403
1002161252;0.535;75;5;(patch 379 466);3;8;3;158.678
1002161252;0.535;30;3;(patch 164 149);2;14;2;179.778
1002161252;0.535;0;1;(patch 519 268);1;15;1;1265.676
1002161252;0.535;51;4;(patch 21 293);1;13;1;211.907
1002161252;0.535;22;2;(patch 506 31);3;14;3;1227.825
1002161252;0.535;25;2;(patch 474 581);3;11;3;1235.046
1002161252;0.535;47;4;(patch 425 371);1;10;1;164.624
1002161252;0.535;24;2;(patch 575 3);3;15;3;1252.923
1002161252;0.535;72;5;(patch 349 494);3;15;3;83.605
1002161252;0.535;76;5;(patch 305 423);3;4;3;156.583
1002161252;0.535;11;7;(patch 387 4);5;14;5;162.238
1002161252;0.535;21;2;(patch 502 79);2;14;2;1264.889
1002161252;0.535;41;6;(patch 507 411);6;6;6;262.663
1002161252;0.535;46;4;(patch 460 383);1;5;1;178.993
1002161252;0.535;32;3;(patch 22 318);3;16;3;163.541
1002161252;0.535;9;7;(patch 396 28);5;16;5;127.552
1002161252;0.535;38;6;(patch 483 539);6;10;6;237.549
1002161252;0.535;36;6;(patch 476 489);6;14;6;229.849
1002161252;0.535;71;5;(patch 344 447);5;6;5;161.365
1002161252;0.535;33;3;(patch 383 363);3;14;3;167.13
1002161252;0.535;37;6;(patch 411 443);6;9;6;162.715
1002161252;0.535;26;3;(patch 149 120);2;5;2;184.882
1002161252;0.535;31;3;(patch 68 597);3;12;3;186.921
1002161252;0.535;50;4;(patch 292 414);1;11;1;190.091
1002161252;0.535;44;4;(patch 527 50);1;15;1;175.04
1002161252;0.535;17;2;(patch 480 142);2;15;2;1239.831
1002161252;0.535;1;2;(patch 598 596);3;14;3;1244.999
1002161252;0.535;78;5;(patch 296 514);5;13;5;157.171
1002161252;0.535;13;7;(patch 413 538);1;9;1;177.954
1002161252;0.535;64;1;(patch 415 217);1;13;1;1262.357
1002161252;0.535;39;6;(patch 390 503);6;12;6;178.734
1002161252;0.535;42;6;(patch 363 397);6;4;6;211.424
1002161252;0.5367;10;7;(patch 390 514);5;12;5;136.173
1002161252;0.5367;24;2;(patch 572 2);1;12;1;1255.923
1002161252;0.5367;4;5;(patch 363 388);5;10;5;220.77
1002161252;0.5367;23;2;(patch 595 148);3;6;3;1188.478
1002161252;0.5367;30;3;(patch 167 145);2;13;2;184.778
1002161252;0.5367;74;5;(patch 460 403);3;9;3;185.937
1002161252;0.5367;52;4;(patch 418 396);5;15;5;200.831
1002161252;0.5367;27;3;(patch 20 411);3;13;3;175.901
1002161252;0.5367;79;5;(patch 367 508);3;8;3;170.064
1002161252;0.5367;70;1;(patch 413 133);1;10;1;1323.483
1002161252;0.5367;19;2;(patch 482 105);2;15;2;1244.412
1002161252;0.5367;35;6;(patch 440 432);6;16;6;187.164
1002161252;0.5367;76;5;(patch 317 422);3;4;3;168.583
1002161252;0.5367;29;3;(patch 174 374);3;13;3;100.854
1002161252;0.5367;63;1;(patch 65 302);1;13;1;1270.98
1002161252;0.5367;68;1;(patch 520 116);1;4;1;1310.129
1002161252;0.5367;49;4;(patch 282 85);1;13;1;226.832
1002161252;0.5367;66;1;(patch 450 263);1;8;1;1276.291
1002161252;0.5367;50;4;(patch 286 412);1;7;1;196.091
1002161252;0.5367;72;5;(patch 349 484);3;4;3;93.605
1002161252;0.5367;34;3;(patch 170 372);3;12;3;178.255
1002161252;0.5367;28;3;(patch 348 296);3;14;3;122.323
1002161252;0.5367;62;1;(patch 507 307);1;16;1;1266.783
1002161252;0.5367;3;4;(patch 14 311);1;12;1;194.63
1002161252;0.5367;8;7;(patch 444 593);5;15;5;161.831
1002161252;0.5367;20;2;(patch 397 92);3;14;3;1203.858
1002161252;0.5367;45;4;(patch 340 556);1;14;1;202.345
1002161252;0.5367;15;7;(patch 420 477);5;12;5;188.938
1002161252;0.5367;22;2;(patch 509 26);1;12;1;1233.825
1002161252;0.5367;12;7;(patch 323 593);1;14;1;203.859
1002161252;0.5367;5;6;(patch 406 431);6;7;6;113.669
1002161252;0.5367;18;2;(patch 7 148);3;14;3;1196.15
1002161252;0.5367;65;1;(patch 504 151);1;10;1;1272.66
1002161252;0.5367;2;3;(patch 269 420);3;14;3;168.426
1002161252;0.5367;6;7;(patch 355 563);5;15;5;133.605
1002161252;0.5367;67;1;(patch 579 143);1;15;1;1243.385
1002161252;0.5367;73;5;(patch 325 426);5;13;5;86.063
1002161252;0.5367;48;4;(patch 508 221);1;11;1;182.743
1002161252;0.5367;32;3;(patch 13 320);3;5;3;172.541
1002161252;0.5367;14;7;(patch 411 552);5;14;5;158.696
1002161252;0.5367;46;4;(patch 459 383);1;12;1;179.993
1002161252;0.5383;21;2;(patch 505 71);2;15;2;1273.54
1002161252;0.5383;1;2;(patch 589 0);3;15;3;1254.896
1002161252;0.5383;15;7;(patch 409 482);1;4;1;200.938
1002161252;0.5383;78;5;(patch 301 521);5;13;5;166.023
1002161252;0.5383;13;7;(patch 417 542);5;11;5;184.974
1002161252;0.5383;77;5;(patch 299 455);3;12;3;180.853
1002161252;0.5383;24;2;(patch 568 6);1;4;1;1261.923
1002161252;0.5383;71;5;(patch 336 455);5;6;5;174.371
1002161252;0.5383;9;7;(patch 390 23);5;16;5;135.535
1002161252;0.5383;26;3;(patch 158 124);3;14;3;194.741
1002161252;0.5383;43;6;(patch 453 429);6;12;6;257.149
1002161252;0.5383;23;2;(patch 595 147);2;4;2;1189.478
1002161252;0.5383;27;3;(patch 27 415);3;6;3;183.901
1002161252;0.5383;11;7;(patch 391 12);1;13;1;173.58
1002161252;0.5383;28;3;(patch 352 305);3;9;3;132.323
1002161252;0.5383;31;3;(patch 60 0);3;16;3;197.415
1002161252;0.5383;0;1;(patch 517 275);1;13;1;1273.476
1002161252;0.5383;45;4;(patch 336 557);1;9;1;206.345
