"seed_percent","run","plant_species","free.dist"
0.0760969745216226,4726161318,1,1.7
0.0760969745216226,4726161318,2,1.47
0.0760969745216226,4726161318,3,1.67
0.0760969745216226,4726161318,4,1.92
0.0760969745216226,4726161318,5,1.35
0.0760969745216226,4726161318,6,1.5
1.6162403845188e-05,4727956653,1,38.22
1.6162403845188e-05,4727956653,2,41.86
1.6162403845188e-05,4727956653,3,42.05
1.6162403845188e-05,4727956653,4,20.16
1.6162403845188e-05,4727956653,5,38.53
1.6162403845188e-05,4727956653,6,19.87
3.75761049353522e-05,4733374636,1,34.57
3.75761049353522e-05,4733374636,2,29.83
3.75761049353522e-05,4733374636,3,23.85
3.75761049353522e-05,4733374636,4,33.59
3.75761049353522e-05,4733374636,5,19.72
3.75761049353522e-05,4733374636,6,20.52
7.3565980817414e-05,4733554560,1,12.34
7.3565980817414e-05,4733554560,2,20.15
7.3565980817414e-05,4733554560,3,17.1
7.3565980817414e-05,4733554560,4,17.65
7.3565980817414e-05,4733554560,5,16.31
7.3565980817414e-05,4733554560,6,23.95
5.02242237358615e-05,4736089866,1,22.06
5.02242237358615e-05,4736089866,2,25.51
5.02242237358615e-05,4736089866,3,26.52
5.02242237358615e-05,4736089866,4,17.37
5.02242237358615e-05,4736089866,5,20.63
5.02242237358615e-05,4736089866,6,25.37
3.16291213288318e-05,4738685737,1,29.87
3.16291213288318e-05,4738685737,2,28.51
3.16291213288318e-05,4738685737,3,22.6
3.16291213288318e-05,4738685737,4,12.39
3.16291213288318e-05,4738685737,5,17.46
3.16291213288318e-05,4738685737,6,19.9
0.0603195547968645,4739917808,1,1.59
0.0603195547968645,4739917808,2,1.47
0.0603195547968645,4739917808,3,1.31
0.0603195547968645,4739917808,4,1.46
0.0603195547968645,4739917808,5,1.35
0.0603195547968645,4739917808,6,1.38
0.881175081764424,4752250688,1,1
0.881175081764424,4752250688,2,1
0.881175081764424,4752250688,3,1
0.881175081764424,4752250688,4,1
0.881175081764424,4752250688,5,1
0.881175081764424,4752250688,6,1
0.915156409967159,4758659072,1,1.01
0.915156409967159,4758659072,2,1
0.915156409967159,4758659072,3,1.02
0.915156409967159,4758659072,4,1
0.915156409967159,4758659072,5,1.01
0.915156409967159,4758659072,6,1.02
0.00663404583236328,4764877763,1,3.56
0.00663404583236328,4764877763,2,3.48
0.00663404583236328,4764877763,3,3.1
0.00663404583236328,4764877763,4,2.521
0.00663404583236328,4764877763,5,2.88
0.00663404583236328,4764877763,6,2.93
7.17889013683653e-05,4765266121,1,20.25
7.17889013683653e-05,4765266121,2,14.59
7.17889013683653e-05,4765266121,3,26.18
7.17889013683653e-05,4765266121,4,18.21
7.17889013683653e-05,4765266121,5,23.62
7.17889013683653e-05,4765266121,6,16.25
0.929268443116469,4773656662,1,1
0.929268443116469,4773656662,2,1
0.929268443116469,4773656662,3,1
0.929268443116469,4773656662,4,1.02
0.929268443116469,4773656662,5,1.05
0.929268443116469,4773656662,6,1
0.0640292676838819,4773917516,1,1.4
0.0640292676838819,4773917516,2,1.43
0.0640292676838819,4773917516,3,1.42
0.0640292676838819,4773917516,4,1.32
0.0640292676838819,4773917516,5,1.51
0.0640292676838819,4773917516,6,1.3
0.889828114790713,4774363589,1,1
0.889828114790713,4774363589,2,1
0.889828114790713,4774363589,3,1
0.889828114790713,4774363589,4,1.01
0.889828114790713,4774363589,5,1
0.889828114790713,4774363589,6,1.01
6.26210062602391e-05,4780202758,1,24.69
6.26210062602391e-05,4780202758,2,21.18
6.26210062602391e-05,4780202758,3,15.63
6.26210062602391e-05,4780202758,4,22.83
6.26210062602391e-05,4780202758,5,25.63
6.26210062602391e-05,4780202758,6,10.47
9.43866979319204e-05,4782772254,1,20.75
9.43866979319204e-05,4782772254,2,25.88
9.43866979319204e-05,4782772254,3,28.43
9.43866979319204e-05,4782772254,4,12.56
9.43866979319204e-05,4782772254,5,20.76
9.43866979319204e-05,4782772254,6,8.72
0.548997227178008,4789922953,1,1.02
0.548997227178008,4789922953,2,1
0.548997227178008,4789922953,3,1.01
0.548997227178008,4789922953,4,1.03
0.548997227178008,4789922953,5,1.02
0.548997227178008,4789922953,6,1.03
4.45608226473198e-05,4792935121,1,19.84
4.45608226473198e-05,4792935121,2,23.3
4.45608226473198e-05,4792935121,3,14.97
4.45608226473198e-05,4792935121,4,21.46
4.45608226473198e-05,4792935121,5,21.86
4.45608226473198e-05,4792935121,6,25.03
0.199527948415622,4800405136,1,1.12
0.199527948415622,4800405136,2,1.09
0.199527948415622,4800405136,3,1.23
0.199527948415622,4800405136,4,1.13
0.199527948415622,4800405136,5,1.04
0.199527948415622,4800405136,6,1.21
8.39292910339677e-05,4806802936,1,13.67
8.39292910339677e-05,4806802936,2,17.93
8.39292910339677e-05,4806802936,3,17.67
8.39292910339677e-05,4806802936,4,21.14
8.39292910339677e-05,4806802936,5,14.85
8.39292910339677e-05,4806802936,6,18.15
0.0820516531718376,4817201194,1,1.23
0.0820516531718376,4817201194,2,1.36
0.0820516531718376,4817201194,3,1.22
0.0820516531718376,4817201194,4,1.19
0.0820516531718376,4817201194,5,1.33
0.0820516531718376,4817201194,6,1.32
0.931280843949472,4829274863,1,1
0.931280843949472,4829274863,2,1
0.931280843949472,4829274863,3,1
0.931280843949472,4829274863,4,1.01
0.931280843949472,4829274863,5,1.08
0.931280843949472,4829274863,6,1.03
0.0383057457815077,4850955207,1,1.57
0.0383057457815077,4850955207,2,2.16
0.0383057457815077,4850955207,3,1.52
0.0383057457815077,4850955207,4,1.72
0.0383057457815077,4850955207,5,2.14
0.0383057457815077,4850955207,6,1.71
0.636211392004062,4851875404,1,1.01
0.636211392004062,4851875404,2,1
0.636211392004062,4851875404,3,1
0.636211392004062,4851875404,4,1.01
0.636211392004062,4851875404,5,1
0.636211392004062,4851875404,6,1.03
0.718998597916545,4860701206,1,1.04
0.718998597916545,4860701206,2,1.03
0.718998597916545,4860701206,3,1
0.718998597916545,4860701206,4,1.04
0.718998597916545,4860701206,5,1.02
0.718998597916545,4860701206,6,1
4.86037706647989e-05,4863880232,1,20.67
4.86037706647989e-05,4863880232,2,20.94
4.86037706647989e-05,4863880232,3,23.41
4.86037706647989e-05,4863880232,4,33.61
4.86037706647989e-05,4863880232,5,17.7
4.86037706647989e-05,4863880232,6,19.84
7.33138367416511e-05,4863938642,1,22.3
7.33138367416511e-05,4863938642,2,12.17
7.33138367416511e-05,4863938642,3,14.48
7.33138367416511e-05,4863938642,4,23.76
7.33138367416511e-05,4863938642,5,21.74
7.33138367416511e-05,4863938642,6,20.38
0.000148666859735204,4865775622,1,14.9
0.000148666859735204,4865775622,2,19.42
0.000148666859735204,4865775622,3,14.97
0.000148666859735204,4865775622,4,8.2
0.000148666859735204,4865775622,5,11.42
0.000148666859735204,4865775622,6,13.56
0.000783926933887464,4873136615,1,4.56
0.000783926933887464,4873136615,2,7.65
0.000783926933887464,4873136615,3,6.75
0.000783926933887464,4873136615,4,8.1
0.000783926933887464,4873136615,5,6.51
0.000783926933887464,4873136615,6,6.56
2.93284431985468e-05,4876580176,1,10.61
2.93284431985468e-05,4876580176,2,26.53
2.93284431985468e-05,4876580176,3,11.16
2.93284431985468e-05,4876580176,4,27.28
2.93284431985468e-05,4876580176,5,26.49
2.93284431985468e-05,4876580176,6,16.59
0.266581947304486,4879273774,1,1.07
0.266581947304486,4879273774,2,1.08
0.266581947304486,4879273774,3,1.04
0.266581947304486,4879273774,4,1.04
0.266581947304486,4879273774,5,1.03
0.266581947304486,4879273774,6,1.03
0.493882138673363,4884484315,1,1
0.493882138673363,4884484315,2,1
0.493882138673363,4884484315,3,1.03
0.493882138673363,4884484315,4,1.05
0.493882138673363,4884484315,5,1.01
0.493882138673363,4884484315,6,1.01
0.000176317340925448,4886994450,1,16.67
0.000176317340925448,4886994450,2,14.45
0.000176317340925448,4886994450,3,19.07
0.000176317340925448,4886994450,4,17.34
0.000176317340925448,4886994450,5,13.8
0.000176317340925448,4886994450,6,15.42
0.00525200977082164,4889233320,1,2.86
0.00525200977082164,4889233320,2,2.71
0.00525200977082164,4889233320,3,3.11
0.00525200977082164,4889233320,4,2.93
0.00525200977082164,4889233320,5,3.39
0.00525200977082164,4889233320,6,3.27
0.277130794800037,4894311633,1,1.21
0.277130794800037,4894311633,2,1.24
0.277130794800037,4894311633,3,1.15
0.277130794800037,4894311633,4,1.06
0.277130794800037,4894311633,5,1.09
0.277130794800037,4894311633,6,1.12
0.0702705718751037,4903370563,1,1.22
0.0702705718751037,4903370563,2,1.34
0.0702705718751037,4903370563,3,1.3
0.0702705718751037,4903370563,4,1.39
0.0702705718751037,4903370563,5,1.29
0.0702705718751037,4903370563,6,1.32
0.000261864510785428,4904327391,1,14.98
0.000261864510785428,4904327391,2,7.73
0.000261864510785428,4904327391,3,8.5
0.000261864510785428,4904327391,4,13.69
0.000261864510785428,4904327391,5,13.51
0.000261864510785428,4904327391,6,16.32
0.00785173522467221,4905806480,1,2.83
0.00785173522467221,4905806480,2,3.13
0.00785173522467221,4905806480,3,2.83
0.00785173522467221,4905806480,4,3.35
0.00785173522467221,4905806480,5,2.4
0.00785173522467221,4905806480,6,2.65
0.59798559005689,4907882681,1,1.01
0.59798559005689,4907882681,2,1
0.59798559005689,4907882681,3,1
0.59798559005689,4907882681,4,1
0.59798559005689,4907882681,5,1
0.59798559005689,4907882681,6,1
6.13260390448144e-05,4908901837,1,20.94
6.13260390448144e-05,4908901837,2,23.71
6.13260390448144e-05,4908901837,3,14.78
6.13260390448144e-05,4908901837,4,20
6.13260390448144e-05,4908901837,5,20.39
6.13260390448144e-05,4908901837,6,36.62
6.24054099192189e-05,4931573961,1,21.15
6.24054099192189e-05,4931573961,2,14.25
6.24054099192189e-05,4931573961,3,16.59
6.24054099192189e-05,4931573961,4,21.74
6.24054099192189e-05,4931573961,5,17.29
6.24054099192189e-05,4931573961,6,14.81
0.733149863716201,4933609864,1,1
0.733149863716201,4933609864,2,1.07
0.733149863716201,4933609864,3,1.03
0.733149863716201,4933609864,4,1.02
0.733149863716201,4933609864,5,1.01
0.733149863716201,4933609864,6,1
0.488257762564705,4933777363,1,1.01
0.488257762564705,4933777363,2,1.01
0.488257762564705,4933777363,3,1
0.488257762564705,4933777363,4,1
0.488257762564705,4933777363,5,1.01
0.488257762564705,4933777363,6,1
0.00929738759332726,4938321237,1,2.56
0.00929738759332726,4938321237,2,3.06
0.00929738759332726,4938321237,3,2.59
0.00929738759332726,4938321237,4,2.72
0.00929738759332726,4938321237,5,2.61
0.00929738759332726,4938321237,6,2.73
0.00496148729219191,4938340699,1,2.87
0.00496148729219191,4938340699,2,3.15
0.00496148729219191,4938340699,3,2.71
0.00496148729219191,4938340699,4,3.84
0.00496148729219191,4938340699,5,3.45
0.00496148729219191,4938340699,6,4.62
0.00701715921326006,4945471824,1,3.2
0.00701715921326006,4945471824,2,3.66
0.00701715921326006,4945471824,3,2.7
0.00701715921326006,4945471824,4,3.55
0.00701715921326006,4945471824,5,3.37
0.00701715921326006,4945471824,6,3.01
0.0657740452849679,4948264818,1,1.35
0.0657740452849679,4948264818,2,1.25
0.0657740452849679,4948264818,3,1.45
0.0657740452849679,4948264818,4,1.21
0.0657740452849679,4948264818,5,1.5
0.0657740452849679,4948264818,6,1.27
0.063551164738036,4953783055,1,1.46
0.063551164738036,4953783055,2,1.49
0.063551164738036,4953783055,3,1.52
0.063551164738036,4953783055,4,1.39
0.063551164738036,4953783055,5,1.28
0.063551164738036,4953783055,6,1.26
7.94638402123588e-05,4956639465,1,18.75
7.94638402123588e-05,4956639465,2,18.17
7.94638402123588e-05,4956639465,3,16.88
7.94638402123588e-05,4956639465,4,19.94
7.94638402123588e-05,4956639465,5,16.5
7.94638402123588e-05,4956639465,6,17.37
8.77604024231655e-05,4959811084,1,15.49
8.77604024231655e-05,4959811084,2,19.49
8.77604024231655e-05,4959811084,3,15.03
8.77604024231655e-05,4959811084,4,12.86
8.77604024231655e-05,4959811084,5,20.54
8.77604024231655e-05,4959811084,6,15.62
0.452987769551087,4961470579,1,1.01
0.452987769551087,4961470579,2,1.02
0.452987769551087,4961470579,3,1
0.452987769551087,4961470579,4,1
0.452987769551087,4961470579,5,1.03
0.452987769551087,4961470579,6,1.02
0.000871222414193409,4965625884,1,6.36
0.000871222414193409,4965625884,2,6.62
0.000871222414193409,4965625884,3,6.25
0.000871222414193409,4965625884,4,5.79
0.000871222414193409,4965625884,5,6.68
0.000871222414193409,4965625884,6,7.91
0.00577752345604894,4971154376,1,2.74
0.00577752345604894,4971154376,2,2.21
0.00577752345604894,4971154376,3,2.37
0.00577752345604894,4971154376,4,2.89
0.00577752345604894,4971154376,5,2.57
0.00577752345604894,4971154376,6,2.32
0.725808225379926,4973113773,1,1.02
0.725808225379926,4973113773,2,1.02
0.725808225379926,4973113773,3,1
0.725808225379926,4973113773,4,1
0.725808225379926,4973113773,5,1
0.725808225379926,4973113773,6,1.01
0.0341651850119606,4975749774,1,1.83
0.0341651850119606,4975749774,2,1.73
0.0341651850119606,4975749774,3,1.75
0.0341651850119606,4975749774,4,2.02
0.0341651850119606,4975749774,5,1.87
0.0341651850119606,4975749774,6,1.9
0.429959712383876,4976046073,1,1.01
0.429959712383876,4976046073,2,1.04
0.429959712383876,4976046073,3,1.03
0.429959712383876,4976046073,4,1
0.429959712383876,4976046073,5,1.02
0.429959712383876,4976046073,6,1.02
0.0480676697941813,4979477919,1,1.53
0.0480676697941813,4979477919,2,1.52
0.0480676697941813,4979477919,3,1.46
0.0480676697941813,4979477919,4,1.47
0.0480676697941813,4979477919,5,1.34
0.0480676697941813,4979477919,6,1.6
0.444055195031083,4982271643,1,1.01
0.444055195031083,4982271643,2,1.01
0.444055195031083,4982271643,3,1.01
0.444055195031083,4982271643,4,1.01
0.444055195031083,4982271643,5,1.01
0.444055195031083,4982271643,6,1.01
0.771054177833431,4982699194,1,1
0.771054177833431,4982699194,2,1
0.771054177833431,4982699194,3,1.01
0.771054177833431,4982699194,4,1
0.771054177833431,4982699194,5,1
0.771054177833431,4982699194,6,1
0.0503039204770675,4984400957,1,1.54
0.0503039204770675,4984400957,2,1.6
0.0503039204770675,4984400957,3,1.95
0.0503039204770675,4984400957,4,1.58
0.0503039204770675,4984400957,5,1.77
0.0503039204770675,4984400957,6,1.48
0.000693769669980006,4986187291,1,7.51
0.000693769669980006,4986187291,2,7.22
0.000693769669980006,4986187291,3,7.44
0.000693769669980006,4986187291,4,8.31
0.000693769669980006,4986187291,5,6.47
0.000693769669980006,4986187291,6,10.38
0.0737645567823149,4990783483,1,1.59
0.0737645567823149,4990783483,2,1.54
0.0737645567823149,4990783483,3,1.74
0.0737645567823149,4990783483,4,1.51
0.0737645567823149,4990783483,5,1.46
0.0737645567823149,4990783483,6,2.38
0.23466064596654,4998817878,1,1.05
0.23466064596654,4998817878,2,1.09
0.23466064596654,4998817878,3,1.04
0.23466064596654,4998817878,4,1.07
0.23466064596654,4998817878,5,1.03
0.23466064596654,4998817878,6,1.05
0.430019469922832,4998969753,1,1
0.430019469922832,4998969753,2,1.02
0.430019469922832,4998969753,3,1.03
0.430019469922832,4998969753,4,1
0.430019469922832,4998969753,5,1.03
0.430019469922832,4998969753,6,1.01
0.170234491343405,4999815100,1,1.12
0.170234491343405,4999815100,2,1.06
0.170234491343405,4999815100,3,1.1
0.170234491343405,4999815100,4,1.12
0.170234491343405,4999815100,5,1.07
0.170234491343405,4999815100,6,1.14
0.000544846070363175,5001487164,1,11.21
0.000544846070363175,5001487164,2,10.92
0.000544846070363175,5001487164,3,9.54
0.000544846070363175,5001487164,4,7.97
0.000544846070363175,5001487164,5,10.91
0.000544846070363175,5001487164,6,8.6
0.3695446759669,5008002041,1,1.01
0.3695446759669,5008002041,2,1.02
0.3695446759669,5008002041,3,1.04
0.3695446759669,5008002041,4,1.02
0.3695446759669,5008002041,5,1.04
0.3695446759669,5008002041,6,1
0.0735708394632798,5009017687,1,1.28
0.0735708394632798,5009017687,2,1.24
0.0735708394632798,5009017687,3,1.31
0.0735708394632798,5009017687,4,1.33
0.0735708394632798,5009017687,5,1.22
0.0735708394632798,5009017687,6,1.42
0.0795952939834922,5010122853,1,1.2
0.0795952939834922,5010122853,2,1.28
0.0795952939834922,5010122853,3,1.27
0.0795952939834922,5010122853,4,1.23
0.0795952939834922,5010122853,5,1.36
0.0795952939834922,5010122853,6,1.38
0.0455607233385328,5012502436,1,1.72
0.0455607233385328,5012502436,2,1.66
0.0455607233385328,5012502436,3,1.62
0.0455607233385328,5012502436,4,1.46
0.0455607233385328,5012502436,5,1.34
0.0455607233385328,5012502436,6,1.36
0.344165111830199,5019779801,1,1.14
0.344165111830199,5019779801,2,1.01
0.344165111830199,5019779801,3,1.14
0.344165111830199,5019779801,4,1.01
0.344165111830199,5019779801,5,1.07
0.344165111830199,5019779801,6,1.1
0.225567601303697,5023210167,1,1.07
0.225567601303697,5023210167,2,1.08
0.225567601303697,5023210167,3,1.06
0.225567601303697,5023210167,4,1.09
0.225567601303697,5023210167,5,1.29
0.225567601303697,5023210167,6,1.18
0.00896716972977773,5023849890,1,2.46
0.00896716972977773,5023849890,2,2.62
0.00896716972977773,5023849890,3,2.68
0.00896716972977773,5023849890,4,2.53
0.00896716972977773,5023849890,5,2.178
0.00896716972977773,5023849890,6,2.59
2.08231632007852e-05,5029145685,1,36.81
2.08231632007852e-05,5029145685,2,12.94
2.08231632007852e-05,5029145685,3,17.46
2.08231632007852e-05,5029145685,4,32.16
2.08231632007852e-05,5029145685,5,34.95
2.08231632007852e-05,5029145685,6,36.37
0.0871450613226756,5033057122,1,1.45
0.0871450613226756,5033057122,2,1.4
0.0871450613226756,5033057122,3,1.41
0.0871450613226756,5033057122,4,1.21
0.0871450613226756,5033057122,5,1.23
0.0871450613226756,5033057122,6,1.46
0.0706078828477544,5034764665,1,1.29
0.0706078828477544,5034764665,2,1.29
0.0706078828477544,5034764665,3,1.31
0.0706078828477544,5034764665,4,1.33
0.0706078828477544,5034764665,5,1.23
0.0706078828477544,5034764665,6,1.26
0.65701739253249,5039410202,1,1
0.65701739253249,5039410202,2,1.02
0.65701739253249,5039410202,3,1
0.65701739253249,5039410202,4,1
0.65701739253249,5039410202,5,1.02
0.65701739253249,5039410202,6,1.01
0.45281208762605,5040126544,1,1.04
0.45281208762605,5040126544,2,1.01
0.45281208762605,5040126544,3,1.04
0.45281208762605,5040126544,4,1.02
0.45281208762605,5040126544,5,1.04
0.45281208762605,5040126544,6,1.01
0.00386296372745848,5043596168,1,5.12
0.00386296372745848,5043596168,2,5.06
0.00386296372745848,5043596168,3,3.96
0.00386296372745848,5043596168,4,3.68
0.00386296372745848,5043596168,5,4
0.00386296372745848,5043596168,6,3.83
0.961973146739901,5046545602,1,1.01
0.961973146739901,5046545602,2,1
0.961973146739901,5046545602,3,1
0.961973146739901,5046545602,4,1
0.961973146739901,5046545602,5,1
0.961973146739901,5046545602,6,1
8.88148568843104e-05,5047181804,1,16.23
8.88148568843104e-05,5047181804,2,20.34
8.88148568843104e-05,5047181804,3,8.34
8.88148568843104e-05,5047181804,4,15.61
8.88148568843104e-05,5047181804,5,24.21
8.88148568843104e-05,5047181804,6,18.67
0.842940177768488,5049450987,1,1
0.842940177768488,5049450987,2,1
0.842940177768488,5049450987,3,1
0.842940177768488,5049450987,4,1.01
0.842940177768488,5049450987,5,1
0.842940177768488,5049450987,6,1.01
0.00227737602531783,5061492021,1,3.58
0.00227737602531783,5061492021,2,5.09
0.00227737602531783,5061492021,3,4.86
0.00227737602531783,5061492021,4,5.07
0.00227737602531783,5061492021,5,5.12
0.00227737602531783,5061492021,6,5.41
0.660250588785098,5070585476,1,1.01
0.660250588785098,5070585476,2,1
0.660250588785098,5070585476,3,1
0.660250588785098,5070585476,4,1
0.660250588785098,5070585476,5,1
0.660250588785098,5070585476,6,1.02
0.000816867477678809,5070946072,1,5.87
0.000816867477678809,5070946072,2,8.1
0.000816867477678809,5070946072,3,6.49
0.000816867477678809,5070946072,4,7
0.000816867477678809,5070946072,5,6.96
0.000816867477678809,5070946072,6,6.39
0.0436425656641185,5079659641,1,1.58
0.0436425656641185,5079659641,2,1.53
0.0436425656641185,5079659641,3,1.8
0.0436425656641185,5079659641,4,1.95
0.0436425656641185,5079659641,5,1
0.0436425656641185,5079659641,6,1.44
0.00910292974924297,5086957736,1,2.14
0.00910292974924297,5086957736,2,1.92
0.00910292974924297,5086957736,3,2.28
0.00910292974924297,5086957736,4,2.41
0.00910292974924297,5086957736,5,2.63
0.00910292974924297,5086957736,6,2.57
0.323504301315993,5093314708,1,1.08
0.323504301315993,5093314708,2,1.03
0.323504301315993,5093314708,3,1.05
0.323504301315993,5093314708,4,1.02
0.323504301315993,5093314708,5,1.03
0.323504301315993,5093314708,6,1.04
2.89923935297481e-05,5094120523,1,30.73
2.89923935297481e-05,5094120523,2,19.77
2.89923935297481e-05,5094120523,3,23.71
2.89923935297481e-05,5094120523,4,30.51
2.89923935297481e-05,5094120523,5,28.59
2.89923935297481e-05,5094120523,6,23.05
0.00141138407087556,5108868942,1,5.73
0.00141138407087556,5108868942,2,7.14
0.00141138407087556,5108868942,3,4.76
0.00141138407087556,5108868942,4,4.57
0.00141138407087556,5108868942,5,6.46
0.00141138407087556,5108868942,6,5.62
0.00663928088385569,5113490061,1,2.49
0.00663928088385569,5113490061,2,3.4
0.00663928088385569,5113490061,3,3.06
0.00663928088385569,5113490061,4,2.7
0.00663928088385569,5113490061,5,2.88
0.00663928088385569,5113490061,6,3.14
3.12066797698514e-05,5118382517,1,28.5
3.12066797698514e-05,5118382517,2,22.24
3.12066797698514e-05,5118382517,3,35.07
3.12066797698514e-05,5118382517,4,35.82
3.12066797698514e-05,5118382517,5,17.64
3.12066797698514e-05,5118382517,6,17.76
0.423946230555135,5135855314,1,1.01
0.423946230555135,5135855314,2,1
0.423946230555135,5135855314,3,1.01
0.423946230555135,5135855314,4,1
0.423946230555135,5135855314,5,1.01
0.423946230555135,5135855314,6,1
0.000422772770897808,5137011725,1,7.54
0.000422772770897808,5137011725,2,8.74
0.000422772770897808,5137011725,3,8.41
0.000422772770897808,5137011725,4,7.49
0.000422772770897808,5137011725,5,8.88
0.000422772770897808,5137011725,6,6.26
0.00477028744427222,5138750779,1,3.319
0.00477028744427222,5138750779,2,4.39
0.00477028744427222,5138750779,3,6.16
0.00477028744427222,5138750779,4,4.09
0.00477028744427222,5138750779,5,4.24
0.00477028744427222,5138750779,6,2.9
8.11688931967038e-05,5139328006,1,17.09
8.11688931967038e-05,5139328006,2,14.64
8.11688931967038e-05,5139328006,3,20.45
8.11688931967038e-05,5139328006,4,15.03
8.11688931967038e-05,5139328006,5,27.93
8.11688931967038e-05,5139328006,6,16.75
0.00091270180791628,5139479016,1,7.52
0.00091270180791628,5139479016,2,6.92
0.00091270180791628,5139479016,3,7.67
0.00091270180791628,5139479016,4,5.64
0.00091270180791628,5139479016,5,6.05
0.00091270180791628,5139479016,6,7.52
0.795227884214352,5156791193,1,1
0.795227884214352,5156791193,2,1
0.795227884214352,5156791193,3,1.05
0.795227884214352,5156791193,4,1
0.795227884214352,5156791193,5,1
0.795227884214352,5156791193,6,1.01
0.00478297000340754,5160565746,1,3.47
0.00478297000340754,5160565746,2,3.02
0.00478297000340754,5160565746,3,3.02
0.00478297000340754,5160565746,4,3.62
0.00478297000340754,5160565746,5,3.18
0.00478297000340754,5160565746,6,3.31
3.51744651109579e-05,5165417032,1,26.72
3.51744651109579e-05,5165417032,2,22.24
3.51744651109579e-05,5165417032,3,22.97
3.51744651109579e-05,5165417032,4,24.09
3.51744651109579e-05,5165417032,5,25.72
3.51744651109579e-05,5165417032,6,19.38
0.964884225118293,5167954123,1,1
0.964884225118293,5167954123,2,1
0.964884225118293,5167954123,3,1
0.964884225118293,5167954123,4,1
0.964884225118293,5167954123,5,1
0.964884225118293,5167954123,6,1
0.0432308937316042,5168611331,1,1.41
0.0432308937316042,5168611331,2,1.49
0.0432308937316042,5168611331,3,1.61
0.0432308937316042,5168611331,4,1.43
0.0432308937316042,5168611331,5,1.56
0.0432308937316042,5168611331,6,1.51
4.8675342944405e-05,5172634432,1,25.09
4.8675342944405e-05,5172634432,2,25.18
4.8675342944405e-05,5172634432,3,20.67
4.8675342944405e-05,5172634432,4,19.66
4.8675342944405e-05,5172634432,5,49.9
4.8675342944405e-05,5172634432,6,16.93
6.76571240216946e-05,5174349436,1,16.78
6.76571240216946e-05,5174349436,2,20.27
6.76571240216946e-05,5174349436,3,20.27
6.76571240216946e-05,5174349436,4,37.04
6.76571240216946e-05,5174349436,5,22.58
6.76571240216946e-05,5174349436,6,20.52
0.000570226685484463,5176877414,1,9.17
0.000570226685484463,5176877414,2,6.67
0.000570226685484463,5176877414,3,10.27
0.000570226685484463,5176877414,4,6.76
0.000570226685484463,5176877414,5,7.9
0.000570226685484463,5176877414,6,8.28
0.0642046304334454,5181638454,1,1.63
0.0642046304334454,5181638454,2,1.42
0.0642046304334454,5181638454,3,1.56
0.0642046304334454,5181638454,4,1.34
0.0642046304334454,5181638454,5,1.69
0.0642046304334454,5181638454,6,1.6
0.00578784670234903,5197133346,1,3.19
0.00578784670234903,5197133346,2,3.6
0.00578784670234903,5197133346,3,4.08
0.00578784670234903,5197133346,4,3.02
0.00578784670234903,5197133346,5,3.63
0.00578784670234903,5197133346,6,3.03
5.32973889802003e-05,5205013143,1,33.38
5.32973889802003e-05,5205013143,2,24.94
5.32973889802003e-05,5205013143,3,15.44
5.32973889802003e-05,5205013143,4,11.87
5.32973889802003e-05,5205013143,5,30.94
5.32973889802003e-05,5205013143,6,37.18
0.415889615977192,5206707252,1,1.1
0.415889615977192,5206707252,2,1.13
0.415889615977192,5206707252,3,1
0.415889615977192,5206707252,4,1.01
0.415889615977192,5206707252,5,1
0.415889615977192,5206707252,6,1.01
0.0876913611763986,5207607956,1,1.19
0.0876913611763986,5207607956,2,1.25
0.0876913611763986,5207607956,3,1.27
0.0876913611763986,5207607956,4,1.23
0.0876913611763986,5207607956,5,1.22
0.0876913611763986,5207607956,6,1.41
0.000821182667229277,5208272790,1,7.53
0.000821182667229277,5208272790,2,5.84
0.000821182667229277,5208272790,3,7.6
0.000821182667229277,5208272790,4,6.24
0.000821182667229277,5208272790,5,6.81
0.000821182667229277,5208272790,6,6.38
4.68449976237389e-05,5223973197,1,21.74
4.68449976237389e-05,5223973197,2,33.05
4.68449976237389e-05,5223973197,3,20.8
4.68449976237389e-05,5223973197,4,15.22
4.68449976237389e-05,5223973197,5,18.7
4.68449976237389e-05,5223973197,6,14.76
0.833083937667149,5225559213,1,1
0.833083937667149,5225559213,2,1.01
0.833083937667149,5225559213,3,1
0.833083937667149,5225559213,4,1
0.833083937667149,5225559213,5,1
0.833083937667149,5225559213,6,1
6.98607120702573e-05,5230838547,1,22.39
6.98607120702573e-05,5230838547,2,19.69
6.98607120702573e-05,5230838547,3,27.09
6.98607120702573e-05,5230838547,4,24.98
6.98607120702573e-05,5230838547,5,9.95
6.98607120702573e-05,5230838547,6,24.74
1.14072587130844e-05,5237153496,1,39.49
1.14072587130844e-05,5237153496,2,29.63
1.14072587130844e-05,5237153496,3,29.81
1.14072587130844e-05,5237153496,4,27.59
1.14072587130844e-05,5237153496,5,44.35
1.14072587130844e-05,5237153496,6,21.12
8.97659852055513e-05,5246081394,1,16.61
8.97659852055513e-05,5246081394,2,14.53
8.97659852055513e-05,5246081394,3,21.24
8.97659852055513e-05,5246081394,4,16.36
8.97659852055513e-05,5246081394,5,15.08
8.97659852055513e-05,5246081394,6,19.13
0.0405897268272885,5249118664,1,1.55
0.0405897268272885,5249118664,2,1.55
0.0405897268272885,5249118664,3,1.77
0.0405897268272885,5249118664,4,1.57
0.0405897268272885,5249118664,5,1.78
