run; day; pollinator_agent; pollinator_species; plant_patch; plant_species; flower_density; habitat; foraging_distance
10;0.105;20;1;(patch 45 206);1;14;1;254.562
10;0.1067;47;7;(patch 283 261);5;15;5;356.921
10;0.1067;1;2;(patch 152 52);2;15;2;295.328
10;0.1067;79;5;(patch 240 273);5;11;5;674.252
10;0.1067;31;2;(patch 115 57);3;13;3;293.251
10;0.1067;30;2;(patch 127 85);3;6;3;330.03
10;0.1067;76;5;(patch 90 270);4;15;4;678.926
10;0.1067;37;6;(patch 204 115);6;16;6;394.712
10;0.1067;57;8;(patch 127 247);4;15;4;1273.485
10;0.1067;19;1;(patch 282 179);1;16;1;242.985
10;0.1067;71;5;(patch 141 173);4;16;4;581.564
10;0.1067;29;2;(patch 178 65);2;16;2;299.824
10;0.1067;32;2;(patch 174 47);2;13;2;317.769
10;0.1067;33;2;(patch 184 65);2;14;2;284.625
10;0.1067;26;2;(patch 174 57);2;6;2;260.187
10;0.1067;56;8;(patch 212 37);5;15;5;1430.479
10;0.1067;45;7;(patch 292 246);5;14;5;359.864
10;0.1067;55;8;(patch 275 261);5;7;5;1444.891
10;0.1067;23;1;(patch 57 165);1;16;1;290.797
10;0.1067;25;1;(patch 41 123);1;15;1;269.224
10;0.1067;3;4;(patch 154 274);5;15;5;201.817
10;0.1067;38;6;(patch 283 58);6;16;6;366.923
10;0.1067;34;2;(patch 180 26);2;11;2;260.595
10;0.1067;77;5;(patch 158 196);4;15;4;598.705
10;0.1067;68;3;(patch 148 69);2;11;2;517.392
10;0.1067;60;8;(patch 208 213);5;11;5;1429.416
10;0.1067;61;8;(patch 203 221);5;16;5;1569.646
10;0.1067;72;5;(patch 299 1);5;16;5;694.448
10;0.1067;17;1;(patch 38 207);1;16;1;279.921
10;0.1067;59;8;(patch 178 115);6;15;6;1193.196
10;0.1067;20;1;(patch 49 209);1;10;1;259.562
10;0.1067;18;1;(patch 0 148);1;14;1;261.002
10;0.1067;9;4;(patch 178 281);5;12;5;223.896
10;0.1083;71;5;(patch 135 178);4;14;4;589.564
10;0.1083;24;1;(patch 299 122);1;15;1;296.054
10;0.1083;16;4;(patch 63 250);1;15;1;206.802
10;0.1083;1;2;(patch 159 51);2;9;2;302.328
10;0.1083;21;1;(patch 27 136);1;15;1;280.489
10;0.1083;68;3;(patch 157 77);2;12;2;528.392
10;0.1083;32;2;(patch 176 44);2;14;2;320.769
10;0.1083;7;8;(patch 130 155);4;12;4;1492.978
10;0.1083;19;1;(patch 286 181);1;4;1;246.985
10;0.1083;53;8;(patch 146 192);4;15;4;1511.77
10;0.1083;45;7;(patch 288 242);5;14;5;365.864
10;0.1083;59;8;(patch 193 134);6;9;6;1217.196
10;0.1083;17;1;(patch 35 214);1;11;1;287.921
10;0.1083;60;8;(patch 180 200);4;11;4;1460.416
10;0.1083;46;7;(patch 66 246);1;13;1;355.271
10;0.1083;9;4;(patch 179 282);5;11;5;225.896
10;0.1083;14;4;(patch 127 247);4;14;4;215.803
10;0.1083;47;7;(patch 287 267);5;15;5;363.921
10;0.1083;20;1;(patch 52 213);1;11;1;264.562
10;0.1083;26;2;(patch 166 54);2;15;2;268.187
10;0.1083;22;1;(patch 43 162);1;15;1;273.986
10;0.1083;29;2;(patch 177 71);2;6;2;305.824
10;0.1083;49;7;(patch 25 227);1;16;1;343.772
10;0.1083;54;8;(patch 269 201);5;7;5;1463.24
10;0.1083;18;1;(patch 294 152);1;14;1;268.002
10;0.11;72;5;(patch 296 284);5;16;5;711.796
10;0.11;25;1;(patch 40 121);1;14;1;277.224
10;0.11;30;2;(patch 133 86);2;16;2;335.902
10;0.11;46;7;(patch 61 250);1;14;1;361.271
10;0.11;59;8;(patch 199 155);6;7;6;1239.196
10;0.11;49;7;(patch 17 225);1;13;1;351.772
10;0.11;18;1;(patch 293 148);1;11;1;272.002
10;0.11;37;6;(patch 196 112);6;15;6;404.809
10;0.11;33;2;(patch 184 72);2;4;2;293.614
10;0.11;56;8;(patch 204 68);6;14;6;1463.889
10;0.11;45;7;(patch 286 238);5;12;5;369.864
10;0.11;48;7;(patch 10 0);5;7;5;409.699
10;0.11;26;2;(patch 176 49);2;11;2;279.187
10;0.11;9;4;(patch 180 281);5;7;5;226.896
10;0.11;57;8;(patch 113 214);4;14;4;1309.918
10;0.11;79;5;(patch 248 263);5;16;5;687.884
10;0.11;19;1;(patch 282 184);1;9;1;251.985
10;0.11;22;1;(patch 48 167);1;10;1;280.986
10;0.11;3;4;(patch 154 270);5;14;5;206.874
10;0.11;1;2;(patch 159 49);2;7;2;304.328
10;0.11;21;1;(patch 18 136);1;5;1;289.489
10;0.11;29;2;(patch 168 73);2;13;2;314.824
10;0.11;55;8;(patch 268 231);5;16;5;1476.345
10;0.11;61;8;(patch 177 237);5;16;5;1601.716
10;0.11;32;2;(patch 174 53);2;7;2;329.769
10;0.11;23;1;(patch 54 154);1;14;1;302.236
10;0.11;75;5;(patch 165 273);5;16;5;650.328
10;0.11;68;3;(patch 144 74);2;4;2;541.392
10;0.11;24;1;(patch 0 129);1;6;1;303.054
10;0.11;74;5;(patch 118 54);3;14;3;742.254
10;0.11;77;5;(patch 166 202);4;16;4;611.416
10;0.11;76;5;(patch 101 275);4;5;4;691.858
10;0.11;31;2;(patch 108 61);3;16;3;301.641
10;0.11;60;8;(patch 161 180);4;7;4;1487.416
10;0.11;38;6;(patch 279 71);6;14;6;381.219
10;0.1117;16;4;(patch 68 244);1;15;1;215.284
10;0.1117;58;8;(patch 261 188);5;16;5;1554.943
10;0.1117;17;1;(patch 36 221);1;15;1;294.671
10;0.1117;32;2;(patch 173 56);2;15;2;332.769
10;0.1117;53;8;(patch 114 172);4;16;4;1549.551
10;0.1117;54;8;(patch 283 227);5;14;5;1493.144
10;0.1117;26;2;(patch 177 46);2;11;2;282.187
10;0.1117;33;2;(patch 177 78);2;6;2;302.614
10;0.1117;71;5;(patch 144 193);4;13;4;608.534
10;0.1117;47;7;(patch 291 256);5;15;5;375.91
10;0.1117;7;8;(patch 138 177);4;16;4;1517.668
10;0.1117;30;2;(patch 138 89);2;8;2;341.902
10;0.1117;27;2;(patch 132 273);4;7;4;334.358
10;0.1117;75;5;(patch 174 285);5;10;5;665.328
10;0.1117;60;8;(patch 161 153);6;16;6;1514.416
10;0.1117;61;8;(patch 201 245);5;8;5;1626.716
10;0.1117;79;5;(patch 256 270);5;10;5;698.884
10;0.1117;18;1;(patch 296 152);1;10;1;277.002
10;0.1117;59;8;(patch 189 174);6;16;6;1261.196
10;0.1117;29;2;(patch 165 68);2;14;2;320.824
10;0.1117;72;5;(patch 291 275);5;11;5;721.796
10;0.1117;1;2;(patch 155 52);2;4;2;309.328
10;0.1117;68;3;(patch 142 84);2;13;2;551.392
10;0.1117;20;1;(patch 55 220);1;16;1;273.339
10;0.1117;14;4;(patch 132 241);4;13;4;223.67
10;0.1117;23;1;(patch 55 150);1;12;1;306.236
10;0.1117;77;5;(patch 181 205);4;5;4;626.416
10;0.1117;24;1;(patch 3 125);1;10;1;308.054
10;0.1133;9;4;(patch 190 276);5;16;5;238.737
10;0.1133;33;2;(patch 174 84);2;7;2;309.614
10;0.1133;25;1;(patch 33 119);1;16;1;286.332
10;0.1133;21;1;(patch 15 144);1;14;1;298.364
10;0.1133;55;8;(patch 244 225);5;16;5;1503.714
10;0.1133;31;2;(patch 101 59);3;16;3;309.018
10;0.1133;1;2;(patch 151 48);2;12;2;314.328
10;0.1133;56;8;(patch 189 43);6;5;6;1495.342
10;0.1133;68;3;(patch 134 88);2;14;2;560.392
10;0.1133;20;1;(patch 58 230);1;4;1;283.339
10;0.1133;18;1;(patch 291 150);1;10;1;282.002
10;0.1133;26;2;(patch 184 44);2;4;2;289.187
10;0.1133;72;5;(patch 284 273);5;13;5;728.796
10;0.1133;34;2;(patch 182 25);2;13;2;278.534
10;0.1133;38;6;(patch 281 64);6;15;6;389.681
10;0.1133;71;5;(patch 151 204);4;9;4;621.534
10;0.1133;7;8;(patch 156 157);6;5;6;1544.668
10;0.1133;37;6;(patch 196 101);6;14;6;416.134
10;0.1133;24;1;(patch 298 124);1;7;1;313.054
10;0.1133;57;8;(patch 81 218);4;15;4;1344.228
10;0.1133;32;2;(patch 169 56);2;15;2;336.769
10;0.1133;3;4;(patch 154 264);5;10;5;213.229
10;0.1133;29;2;(patch 163 67);2;13;2;322.824
10;0.1133;45;7;(patch 290 234);5;14;5;376.298
10;0.1133;49;7;(patch 15 232);1;16;1;359.837
10;0.1133;22;1;(patch 43 177);1;15;1;292.045
10;0.1133;60;8;(patch 175 172);6;6;6;1537.416
10;0.1133;75;5;(patch 186 286);5;4;5;677.328
10;0.1133;19;1;(patch 288 178);1;14;1;260.778
10;0.115;61;8;(patch 232 246);5;14;5;1659.806
10;0.115;16;4;(patch 69 250);4;6;4;222.659
10;0.115;14;4;(patch 128 235);4;16;4;231.902
10;0.115;1;2;(patch 154 49);2;5;2;317.328
10;0.115;59;8;(patch 159 194);4;16;4;1298.827
10;0.115;23;1;(patch 53 157);1;14;1;313.857
10;0.115;76;5;(patch 97 267);4;16;4;717.966
10;0.115;3;4;(patch 157 268);5;9;5;218.229
10;0.115;33;2;(patch 168 87);2;7;2;316.614
10;0.115;29;2;(patch 164 70);2;4;2;325.824
10;0.115;77;5;(patch 196 201);5;16;5;642.319
10;0.115;30;2;(patch 139 86);2;16;2;345.238
10;0.115;79;5;(patch 272 273);5;15;5;714.978
10;0.115;31;2;(patch 92 63);3;15;3;319.018
10;0.115;47;7;(patch 280 257);5;16;5;387.856
10;0.115;20;1;(patch 60 233);1;4;1;287.339
10;0.115;17;1;(patch 43 226);1;16;1;303.277
10;0.115;19;1;(patch 286 178);1;6;1;262.778
10;0.115;32;2;(patch 168 56);2;12;2;337.769
10;0.115;25;1;(patch 33 120);1;10;1;287.332
10;0.115;58;8;(patch 264 163);6;14;6;1581.35
10;0.115;37;6;(patch 189 102);6;16;6;423.134
10;0.115;22;1;(patch 42 173);1;10;1;296.045
10;0.115;26;2;(patch 183 41);2;6;2;292.187
10;0.115;49;7;(patch 11 238);1;14;1;366.837
10;0.115;34;2;(patch 182 31);2;4;2;284.534
10;0.1167;38;6;(patch 280 54);6;12;6;400.576
10;0.1167;7;8;(patch 166 127);6;16;6;1576.988
10;0.1167;24;1;(patch 297 117);1;11;1;321.54
10;0.1167;45;7;(patch 282 230);5;14;5;385.341
10;0.1167;17;1;(patch 42 229);1;10;1;306.277
10;0.1167;56;8;(patch 220 38);6;16;6;1527.295
10;0.1167;18;1;(patch 292 141);1;13;1;291.39
10;0.1167;3;4;(patch 155 270);5;10;5;221.229
10;0.1167;77;5;(patch 203 204);5;7;5;650.319
10;0.1167;12;4;(patch 132 273);4;6;4;290.473
10;0.1167;27;2;(patch 124 270);4;12;4;349.918
10;0.1167;26;2;(patch 179 46);2;12;2;298.187
10;0.1167;32;2;(patch 168 54);2;10;2;339.769
10;0.1167;71;5;(patch 151 211);4;15;4;629.048
10;0.1167;30;2;(patch 143 90);2;10;2;351.238
10;0.1167;33;2;(patch 172 85);2;11;2;321.614
10;0.1167;21;1;(patch 10 144);1;16;1;304.025
10;0.1167;22;1;(patch 40 172);1;7;1;298.045
10;0.1167;31;2;(patch 91 65);3;14;3;321.018
10;0.1167;23;1;(patch 58 161);1;3;1;320.857
10;0.1167;55;8;(patch 271 229);5;16;5;1533.639
10;0.1167;19;1;(patch 287 174);1;14;1;266.778
10;0.1167;60;8;(patch 210 195);5;16;5;1581.903
10;0.1167;34;2;(patch 182 31);2;3;2;284.534
10;0.1167;25;1;(patch 28 126);1;13;1;295.332
10;0.1167;47;7;(patch 278 269);5;10;5;399.856
10;0.1167;1;2;(patch 156 46);2;15;2;320.328
10;0.1167;16;4;(patch 71 246);4;15;4;226.659
10;0.1167;75;5;(patch 175 289);5;15;5;689.989
10;0.1183;54;8;(patch 4 291);5;9;5;1614.144
10;0.1183;25;1;(patch 23 128);1;8;1;300.332
10;0.1183;79;5;(patch 284 276);5;16;5;728.181
10;0.1183;29;2;(patch 166 74);2;15;2;330.117
10;0.1183;32;2;(patch 165 51);2;4;2;343.769
10;0.1183;17;1;(patch 43 232);1;11;1;310.277
10;0.1183;58;8;(patch 248 184);6;11;6;1608.553
10;0.1183;26;2;(patch 172 44);2;9;2;305.187
10;0.1183;49;7;(patch 8 242);1;16;1;372.067
10;0.1183;7;8;(patch 196 130);6;4;6;1606.988
10;0.1183;20;1;(patch 62 224);1;16;1;296.333
10;0.1183;34;2;(patch 177 38);2;13;2;293.534
10;0.1183;30;2;(patch 140 92);2;10;2;355.238
10;0.1183;59;8;(patch 173 224);4;12;4;1332.536
10;0.1183;1;2;(patch 159 51);2;8;2;326.328
10;0.12;24;1;(patch 299 112);1;15;1;326.951
10;0.12;56;8;(patch 227 0);5;16;5;1566.015
10;0.12;3;4;(patch 158 265);5;15;5;227.735
10;0.12;16;4;(patch 75 247);4;15;4;231.352
10;0.12;44;7;(patch 10 0);5;6;5;447.211
10;0.12;75;5;(patch 178 4);5;16;5;705.528
10;0.12;30;2;(patch 136 90);2;5;2;359.238
10;0.12;60;8;(patch 195 169);6;16;6;1612.562
10;0.12;7;8;(patch 225 119);6;16;6;1637.988
10;0.12;22;1;(patch 33 169);1;16;1;306.627
10;0.12;29;2;(patch 171 72);2;6;2;335.117
10;0.12;1;2;(patch 154 50);2;12;2;331.328
10;0.12;77;5;(patch 217 211);5;15;5;666.201
10;0.12;19;1;(patch 281 170);1;16;1;274.642
10;0.12;71;5;(patch 155 216);4;16;4;637.526
10;0.12;26;2;(patch 171 39);2;10;2;310.187
10;0.12;45;7;(patch 272 226);5;16;5;396.574
10;0.12;27;2;(patch 118 267);4;13;4;357.033
10;0.12;23;1;(patch 56 156);1;14;1;327.333
10;0.12;31;2;(patch 86 60);3;16;3;329.201
10;0.12;49;7;(patch 11 250);1;9;1;380.067
10;0.12;18;1;(patch 289 133);1;15;1;299.937
10;0.12;32;2;(patch 169 50);2;9;2;347.769
10;0.12;33;2;(patch 176 83);2;15;2;326.77
10;0.12;55;8;(patch 268 264);5;16;5;1568.87
10;0.12;21;1;(patch 16 141);1;15;1;311.375
10;0.1217;3;4;(patch 162 267);5;15;5;232.735
10;0.1217;54;8;(patch 281 298);5;15;5;1639.415
10;0.1217;30;2;(patch 138 84);2;8;2;366.238
10;0.1217;58;8;(patch 248 216);5;15;5;1643.259
10;0.1217;26;2;(patch 173 37);2;3;2;313.187
10;0.1217;33;2;(patch 177 78);2;5;2;331.77
10;0.1217;25;1;(patch 31 133);1;15;1;310.738
10;0.1217;19;1;(patch 277 162);1;16;1;283.642
10;0.1217;32;2;(patch 172 51);2;10;2;350.769
10;0.1217;56;8;(patch 244 14);5;9;5;1588.015
10;0.1217;17;1;(patch 45 238);1;15;1;316.802
10;0.1217;20;1;(patch 58 220);1;16;1;304.027
10;0.1217;1;2;(patch 151 48);2;11;2;335.328
10;0.1217;59;8;(patch 196 239);5;16;5;1361.128
10;0.1217;23;1;(patch 46 151);1;9;1;338.333
10;0.1217;38;6;(patch 291 59);6;11;6;421.154
10;0.1217;21;1;(patch 19 140);1;15;1;314.375
10;0.1217;29;2;(patch 173 68);2;10;2;340.117
10;0.1233;7;8;(patch 201 94);6;15;6;1673.114
10;0.1233;17;1;(patch 43 245);1;7;1;323.802
10;0.1233;77;5;(patch 218 201);5;15;5;677.06
10;0.1233;23;1;(patch 38 149);1;13;1;347.333
10;0.1233;30;2;(patch 134 86);2;11;2;370.238
10;0.1233;33;2;(patch 173 84);2;7;2;338.77
10;0.1233;32;2;(patch 173 56);2;14;2;355.769
10;0.1233;55;8;(patch 290 288);5;16;5;1602.565
10;0.1233;60;8;(patch 174 151);6;16;6;1642.093
10;0.1233;19;1;(patch 280 166);1;10;1;288.642
10;0.1233;25;1;(patch 36 132);1;7;1;315.738
10;0.1233;27;2;(patch 116 261);4;13;4;363.969
10;0.1233;31;2;(patch 81 61);3;16;3;335.555
10;0.1233;18;1;(patch 283 135);1;5;1;307.334
10;0.1233;21;1;(patch 21 133);1;9;1;321.375
10;0.1233;24;1;(patch 0 105);1;13;1;335.544
10;0.1233;34;2;(patch 168 37);2;14;2;309.048
10;0.1233;49;7;(patch 8 249);1;16;1;382.891
10;0.1233;71;5;(patch 154 200);4;15;4;654.466
10;0.1233;22;1;(patch 34 179);1;16;1;316.695
10;0.1233;29;2;(patch 177 68);2;12;2;344.117
10;0.125;29;2;(patch 181 67);2;11;2;348.117
10;0.125;36;6;(patch 263 45);6;15;6;499.441
10;0.125;54;8;(patch 245 284);5;16;5;1678.105
10;0.125;53;8;(patch 284 233);5;12;5;1786.551
10;0.125;58;8;(patch 222 242);5;16;5;1682.205
10;0.125;21;1;(patch 23 133);1;8;1;323.375
10;0.125;31;2;(patch 78 65);3;13;3;340.555
10;0.125;24;1;(patch 7 108);1;14;1;343.544
10;0.125;59;8;(patch 227 245);5;16;5;1392.742
10;0.125;22;1;(patch 34 181);1;13;1;318.695
10;0.125;30;2;(patch 138 93);2;9;2;378.238
10;0.125;56;8;(patch 268 14);5;15;5;1613.797
10;0.125;20;1;(patch 52 220);1;14;1;310.169
10;0.125;1;2;(patch 147 50);2;16;2;340.762
10;0.125;49;7;(patch 297 252);1;13;1;393.891
10;0.125;26;2;(patch 167 38);2;14;2;320.181
10;0.125;32;2;(patch 171 60);2;7;2;359.769
10;0.125;19;1;(patch 281 172);1;15;1;294.642
10;0.125;34;2;(patch 170 37);2;9;2;311.048
10;0.1267;23;1;(patch 33 153);1;15;1;354.499
10;0.1267;30;2;(patch 137 86);2;9;2;385.238
10;0.1267;25;1;(patch 36 137);1;16;1;321.177
10;0.1267;17;1;(patch 37 250);1;14;1;333.764
10;0.1267;34;2;(patch 171 36);2;13;2;312.048
10;0.1267;56;8;(patch 241 9);5;13;5;1640.797
10;0.1267;26;2;(patch 158 40);2;7;2;329.181
10;0.1267;32;2;(patch 167 58);2;9;2;364.769
10;0.1267;21;1;(patch 23 129);1;6;1;327.375
10;0.1267;20;1;(patch 51 218);1;7;1;312.169
10;0.1267;1;2;(patch 149 54);2;8;2;345.762
10;0.1267;29;2;(patch 175 72);2;10;2;356.117
10;0.1267;55;8;(patch 272 242);5;8;5;1672.565
10;0.1267;75;5;(patch 172 8);5;14;5;758.442
10;0.1267;33;2;(patch 173 88);2;15;2;344.504
10;0.1267;71;5;(patch 145 207);4;16;4;667.555
10;0.1267;19;1;(patch 281 178);1;6;1;300.642
10;0.1267;31;2;(patch 72 65);3;7;3;346.555
10;0.1267;27;2;(patch 117 257);4;14;4;368.176
10;0.1283;31;2;(patch 63 68);3;13;3;355.555
10;0.1283;60;8;(patch 150 159);4;12;4;1702.784
10;0.1283;33;2;(patch 169 80);2;13;2;353.504
10;0.1283;27;2;(patch 118 254);4;6;4;371.176
10;0.1283;34;2;(patch 176 30);2;6;2;320.048
10;0.1283;22;1;(patch 38 184);1;14;1;325.247
10;0.1283;17;1;(patch 43 252);1;12;1;339.764
10;0.1283;32;2;(patch 166 62);2;4;2;368.769
10;0.1283;29;2;(patch 176 72);2;14;2;357.117
10;0.1283;1;2;(patch 147 58);2;9;2;349.762
10;0.1283;30;2;(patch 142 82);2;16;2;391.238
10;0.1283;77;5;(patch 207 192);5;16;5;703.759
10;0.1283;20;1;(patch 47 215);1;10;1;317.169
10;0.1283;25;1;(patch 30 137);1;12;1;327.177
10;0.1283;19;1;(patch 282 179);1;15;1;301.642
10;0.1283;21;1;(patch 34 124);1;15;1;339.375
10;0.1283;59;8;(patch 237 231);5;16;5;1411.548
10;0.1283;24;1;(patch 1 107);1;16;1;350.118
10;0.1283;49;7;(patch 289 247);5;16;5;404.261
10;0.13;33;2;(patch 168 82);2;10;2;356.504
10;0.13;77;5;(patch 218 197);5;13;5;715.759
10;0.13;19;1;(patch 279 185);1;8;1;308.642
10;0.13;59;8;(patch 271 247);5;4;5;1449.548
10;0.13;26;2;(patch 158 50);2;16;2;339.737
10;0.13;18;1;(patch 281 146);1;15;1;323.161
10;0.13;32;2;(patch 164 60);2;4;2;371.769
10;0.13;23;1;(patch 31 156);1;15;1;358.303
10;0.13;25;1;(patch 24 137);1;5;1;333.177
10;0.13;71;5;(patch 132 198);4;16;4;686.288
10;0.13;22;1;(patch 34 188);1;5;1;330.247
10;0.13;34;2;(patch 179 30);2;15;2;323.048
10;0.13;31;2;(patch 64 65);3;7;3;358.555
10;0.13;56;8;(patch 241 37);6;15;6;1669.456
10;0.1317;20;1;(patch 40 214);1;16;1;324.183
10;0.1317;29;2;(patch 170 71);2;14;2;363.312
10;0.1317;65;3;(patch 118 54);3;13;3;737.972
10;0.1317;1;2;(patch 143 70);2;16;2;364.287
10;0.1317;25;1;(patch 24 141);1;13;1;337.177
10;0.1317;0;1;(patch 287 134);1;14;1;319.943
10;0.1317;30;2;(patch 146 88);2;16;2;398.438
10;0.1317;17;1;(patch 30 252);1;16;1;352.359
10;0.1317;32;2;(patch 163 60);2;15;2;372.769
10;0.1317;33;2;(patch 168 87);2;6;2;361.504
10;0.1317;27;2;(patch 122 250);4;13;4;377.495
10;0.1317;26;2;(patch 158 53);2;7;2;342.737
10;0.1333;29;2;(patch 166 68);2;15;2;368.312
10;0.1333;21;1;(patch 32 122);1;16;1;358.272
10;0.1333;17;1;(patch 30 257);1;11;1;357.359
10;0.1333;57;8;(patch 284 7);5;11;5;1636.228
10;0.1333;33;2;(patch 167 89);2;11;2;363.504
10;0.1333;18;1;(patch 286 144);1;14;1;328.552
10;0.1333;31;2;(patch 59 74);3;16;3;369.117
10;0.1333;24;1;(patch 3 112);1;15;1;360.315
10;0.1333;26;2;(patch 157 56);2;8;2;345.737
10;0.1333;77;5;(patch 211 190);5;13;5;725.493
10;0.1333;23;1;(patch 38 159);1;14;1;367.244
10;0.1333;1;2;(patch 136 75);2;13;2;372.287
10;0.1333;30;2;(patch 151 88);2;6;2;403.438
10;0.1333;19;1;(patch 274 186);1;15;1;314.724
10;0.1333;71;5;(patch 137 194);4;14;4;693.179
10;0.1333;22;1;(patch 30 182);1;16;1;338.718
10;0.1333;59;8;(patch 280 229);5;14;5;1471.542
10;0.1333;2;3;(patch 115 53);3;12;3;656.578
10;0.135;25;1;(patch 24 134);1;13;1;344.676
10;0.135;0;1;(patch 291 130);1;15;1;325.915
10;0.135;32;2;(patch 159 59);2;15;2;376.573
10;0.135;57;8;(patch 253 12);5;9;5;1667.228
10;0.135;22;1;(patch 29 185);1;15;1;341.718
10;0.135;27;2;(patch 128 249);4;14;4;384.068
10;0.135;26;2;(patch 159 57);2;11;2;347.737
10;0.135;1;2;(patch 129 75);2;8;2;379.287
10;0.135;17;1;(patch 23 260);1;11;1;365.359
10;0.135;20;1;(patch 44 210);1;16;1;331.15
10;0.135;29;2;(patch 164 65);2;8;2;371.312
10;0.135;30;2;(patch 154 85);2;7;2;407.438
10;0.135;59;8;(patch 268 263);5;16;5;1507.542
10;0.135;24;1;(patch 3 107);1;8;1;365.315
10;0.1367;20;1;(patch 45 215);1;8;1;336.15
10;0.1367;32;2;(patch 158 64);2;11;2;381.573
10;0.1367;33;2;(patch 170 95);2;16;2;371.6
10;0.1367;21;1;(patch 32 128);1;14;1;364.601
10;0.1367;29;2;(patch 165 62);2;8;2;375.312
10;0.1367;26;2;(patch 159 62);2;8;2;352.737
10;0.1367;18;1;(patch 286 140);1;12;1;332.766
10;0.1367;27;2;(patch 134 251);4;14;4;390.068
10;0.1367;31;2;(patch 68 71);3;15;3;379.297
10;0.1367;19;1;(patch 266 184);1;16;1;323.162
10;0.1367;30;2;(patch 155 91);2;9;2;413.438
10;0.1367;23;1;(patch 40 150);1;14;1;376.467
10;0.1367;71;5;(patch 139 210);4;15;4;709.589
10;0.1383;32;2;(patch 160 63);2;14;2;383.573
10;0.1383;22;1;(patch 24 187);1;16;1;348.278
10;0.1383;59;8;(patch 292 279);5;16;5;1536.535
10;0.1383;31;2;(patch 64 73);3;13;3;383.297
10;0.1383;17;1;(patch 25 265);1;16;1;371.174
10;0.1383;21;1;(patch 33 133);1;12;1;369.601
10;0.1383;20;1;(patch 45 211);1;9;1;340.15
10;0.1383;1;2;(patch 122 69);3;15;3;390.714
10;0.1383;33;2;(patch 173 95);2;4;2;374.6
10;0.1383;19;1;(patch 273 180);1;5;1;331.162
10;0.1383;25;1;(patch 25 126);1;15;1;353.291
10;0.1383;0;1;(patch 296 132);1;15;1;331.823
10;0.14;29;2;(patch 165 55);2;15;2;382.209
10;0.14;18;1;(patch 294 133);1;15;1;344.214
10;0.14;0;1;(patch 298 124);1;6;1;339.823
10;0.14;21;1;(patch 33 144);1;7;1;380.601
10;0.14;19;1;(patch 281 177);1;6;1;340.162
10;0.14;32;2;(patch 155 63);2;6;2;388.573
10;0.14;22;1;(patch 16 185);1;14;1;356.278
10;0.14;30;2;(patch 155 99);2;16;2;422.288
10;0.14;20;1;(patch 45 203);1;13;1;348.15
10;0.14;17;1;(patch 28 262);1;9;1;375.174
10;0.14;1;2;(patch 121 66);3;5;3;393.714
10;0.14;26;2;(patch 152 69);2;15;2;363.072
10;0.14;27;2;(patch 136 245);4;10;4;400.068
10;0.14;24;1;(patch 9 108);1;13;1;382.315
10;0.14;23;1;(patch 33 155);1;16;1;386.06
10;0.14;71;5;(patch 124 203);4;8;4;728.488
10;0.1417;30;2;(patch 153 106);2;13;2;429.288
10;0.1417;29;2;(patch 167 47);2;11;2;390.209
10;0.1417;19;1;(patch 286 176);1;6;1;345.162
10;0.1417;18;1;(patch 296 133);1;9;1;346.214
10;0.1417;25;1;(patch 29 131);1;15;1;360.193
10;0.1417;17;1;(patch 29 258);1;12;1;379.174
10;0.1417;26;2;(patch 154 73);2;16;2;367.072
10;0.1417;27;2;(patch 132 242);4;10;4;404.068
10;0.1417;32;2;(patch 150 62);2;8;2;393.573
10;0.1417;22;1;(patch 14 188);1;7;1;360.278
10;0.1417;31;2;(patch 64 79);3;16;3;390.947
10;0.1417;59;8;(patch 284 6);5;16;5;1564.793
10;0.1417;1;2;(patch 122 63);3;5;3;396.714
10;0.1433;26;2;(patch 150 78);2;14;2;374.072
10;0.1433;21;1;(patch 39 139);1;16;1;388.785
10;0.1433;19;1;(patch 289 183);1;14;1;353.162
10;0.1433;31;2;(patch 66 76);3;4;3;394.947
10;0.1433;22;1;(patch 18 191);1;16;1;364.278
10;0.1433;24;1;(patch 5 118);1;15;1;392.91
10;0.1433;20;1;(patch 43 197);1;16;1;355.289
10;0.1433;25;1;(patch 30 129);1;10;1;362.193
10;0.1433;30;2;(patch 149 105);2;4;2;433.288
10;0.1433;1;2;(patch 121 59);3;12;3;401.714
10;0.1433;33;2;(patch 173 86);2;16;2;388.424
10;0.1433;23;1;(patch 38 160);1;14;1;393.862
10;0.1433;0;1;(patch 299 116);1;13;1;348.427
10;0.1433;59;8;(patch 253 9);5;4;5;1595.793
10;0.1433;32;2;(patch 155 67);2;7;2;400.573
10;0.1433;17;1;(patch 25 262);1;6;1;384.174
10;0.1433;29;2;(patch 166 44);2;6;2;393.209
10;0.145;30;2;(patch 147 102);2;6;2;437.288
10;0.145;24;1;(patch 12 115);1;12;1;400.91
10;0.145;59;8;(patch 260 23);5;11;5;1610.793
10;0.145;26;2;(patch 147 74);2;11;2;379.072
10;0.145;25;1;(patch 29 125);1;6;1;366.193
10;0.145;23;1;(patch 45 163);1;9;1;401.862
10;0.145;31;2;(patch 70 77);3;4;3;398.947
10;0.145;1;2;(patch 121 59);3;11;3;402.714
10;0.145;32;2;(patch 153 72);2;4;2;405.573
10;0.145;19;1;(patch 281 182);1;12;1;361.162
10;0.145;27;2;(patch 131 239);4;16;4;408.193
10;0.145;33;2;(patch 172 85);2;10;2;389.424
10;0.1467;24;1;(patch 14 114);1;7;1;402.91
